kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kp_16,kp_17,kp_18,kp_19,kp_20,kp_21,kp_22,kp_23,kp_24,kp_25,kp_26,kp_27,kp_28,kp_29,kp_30,kp_31,kp_32,kp_33,image_path,label
0.21561375,0.49189907,0.19316897,0.5143514,0.19013284,0.47832233,0.20933655,0.5349514,0.2072197,0.45732158,0.28448072,0.5720831,0.2958074,0.41900975,0.18263392,0.6653152,0.18238392,0.3285517,0.07045122,0.73878497,0.07316744,0.24160525,0.52416766,0.55530953,0.5416738,0.4666065,0.6421141,0.724666,0.7443568,0.5088273,0.6363018,0.5531343,0.9264054,0.5301381,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File40.png,Vrksasana
0.08965763,0.4789432,0.072025746,0.49537084,0.071648635,0.46300802,0.0889426,0.52438414,0.0902321,0.4463907,0.1948337,0.5757684,0.18993394,0.39988825,0.34841508,0.61003584,0.33759314,0.34968242,0.29242885,0.50888807,0.29425558,0.45743722,0.45958468,0.5396094,0.46551758,0.4345503,0.6801135,0.6232306,0.69705164,0.46964166,0.5505156,0.46216866,0.9074058,0.504488,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File54.png,Vrksasana
0.22308499,0.4348582,0.2043635,0.42319685,0.20310478,0.44889233,0.22355339,0.40071604,0.22042184,0.4719106,0.29950067,0.37700516,0.2949938,0.50015163,0.17216001,0.32167503,0.17181176,0.5682961,0.09196937,0.43422112,0.09478821,0.4650998,0.5419339,0.41123772,0.5302679,0.5078356,0.76641077,0.43793604,0.65492153,0.6677143,0.9809322,0.46768293,0.71045935,0.49786124,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File55.png,Vrksasana
0.27046156,0.5797979,0.2590127,0.59304345,0.25733954,0.56429106,0.27072707,0.60488105,0.26753116,0.5443269,0.3272695,0.6322467,0.32604906,0.5183428,0.19724518,0.6262047,0.1905834,0.5269407,0.08879267,0.5927221,0.085538976,0.5585539,0.57381725,0.6061335,0.5645691,0.5210045,0.7872056,0.5894935,0.67259943,0.3609129,0.9772794,0.5562854,0.7012629,0.52994895,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File41.png,Vrksasana
0.08351299,0.42613742,0.063598946,0.44549617,0.06308325,0.40288347,0.083325535,0.46796912,0.0846599,0.37787768,0.19334471,0.525876,0.1996583,0.32292393,0.3699633,0.5480263,0.38080296,0.29932764,0.29042917,0.46504623,0.286746,0.3906531,0.46117985,0.49713296,0.47800586,0.3856612,0.6091523,0.69189,0.69016695,0.4156413,0.57559955,0.48428798,0.92159337,0.451653,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File57.png,Vrksasana
0.12838446,0.52012837,0.108537,0.53653884,0.10889326,0.5001983,0.13067743,0.56280583,0.13707352,0.47841632,0.21819614,0.6085755,0.23258886,0.43750867,0.14349332,0.7349686,0.14129697,0.31957895,0.034040574,0.8350079,0.040638894,0.20887133,0.48948786,0.5896783,0.50220215,0.49534112,0.6234911,0.77330744,0.74198955,0.52928615,0.5938668,0.56652224,0.940256,0.55915934,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File43.png,Vrksasana
0.31781852,0.5000261,0.30140245,0.5057341,0.30386263,0.4818085,0.3113389,0.5233105,0.31390435,0.46983874,0.34954068,0.53929514,0.35529065,0.45590267,0.2756491,0.54475576,0.27051932,0.44399327,0.20509028,0.50317734,0.20590274,0.47679132,0.52033675,0.5268481,0.52422553,0.47129625,0.5794613,0.6351457,0.62418854,0.4738314,0.55562776,0.5252682,0.7667328,0.49964032,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File67.jpeg,Vrksasana
0.250668,0.44295555,0.23510692,0.45575345,0.23795518,0.4231151,0.24987136,0.47899818,0.2569727,0.40999687,0.31251758,0.49984965,0.3224302,0.39643776,0.19071573,0.5265477,0.20657462,0.40210253,0.06558196,0.5273322,0.06913774,0.36615488,0.5671663,0.48998928,0.57457817,0.41439626,0.704832,0.6050721,0.771829,0.4376764,0.7968868,0.48713082,0.93915266,0.45641825,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File42.png,Vrksasana
0.11011569,0.4731185,0.09065695,0.49464446,0.08927121,0.45701241,0.105225496,0.5183116,0.10329509,0.4359005,0.2133719,0.5603931,0.20362459,0.3804021,0.35078365,0.615393,0.32793924,0.30289304,0.31918943,0.4947157,0.31849036,0.4352901,0.48266777,0.52443075,0.4932569,0.41906613,0.6335301,0.6862068,0.72330636,0.429936,0.58907425,0.5002656,0.91059583,0.46618712,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File56.png,Vrksasana
0.22216949,0.52675194,0.21029577,0.5421859,0.20993581,0.5119852,0.22827217,0.5612429,0.22985059,0.49486262,0.29071233,0.6003176,0.29181927,0.46531343,0.1710951,0.6245767,0.16875675,0.42567727,0.07319566,0.5514846,0.07013165,0.49470383,0.536307,0.551603,0.5274852,0.46410906,0.77122134,0.53881764,0.67670965,0.353275,0.93806374,0.50791585,0.70949936,0.49131548,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File31.png,Vrksasana
0.265518,0.42788085,0.25152963,0.44430774,0.2531104,0.41159898,0.2672127,0.46888775,0.26805815,0.3934804,0.36342117,0.5120773,0.33556232,0.36071762,0.4746415,0.502533,0.2162692,0.34540802,0.46678922,0.38291043,0.07977858,0.3233502,0.56607014,0.4864729,0.5758524,0.39171803,0.68042415,0.6478511,0.7743565,0.41269168,0.72034144,0.4561908,0.9490737,0.43067318,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File25.png,Vrksasana
0.2536184,0.44886452,0.23988156,0.46738407,0.23874101,0.43270832,0.2533675,0.48363203,0.2532643,0.41210505,0.30776024,0.50479686,0.3132612,0.37331018,0.18181446,0.543447,0.18246524,0.34530637,0.093149655,0.46732348,0.092434876,0.42025635,0.54908776,0.49718463,0.56296134,0.40849704,0.64829624,0.6486571,0.7544029,0.4286,0.6580684,0.49030036,0.92257535,0.45430362,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File19.png,Vrksasana
0.07367974,0.43843132,0.06182415,0.4665615,0.05661413,0.4293487,0.09555598,0.49889636,0.08250865,0.41829035,0.1898213,0.54034,0.19225514,0.38138422,0.3301394,0.5564827,0.33083415,0.3016674,0.24942026,0.4287244,0.24190617,0.38119543,0.47009754,0.5019554,0.4818705,0.3929256,0.61541295,0.677485,0.7113227,0.44661862,0.5857737,0.4806326,0.91520226,0.4812437,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File3.png,Vrksasana
0.2681024,0.54510325,0.25238758,0.56015575,0.25421587,0.53012824,0.26910406,0.5814625,0.26877928,0.51606774,0.33757675,0.6173747,0.33511636,0.49267513,0.21999747,0.63996273,0.22417828,0.46058163,0.13147724,0.565588,0.12804995,0.52859485,0.5724443,0.5822016,0.5636587,0.5005429,0.77163005,0.5572546,0.70610327,0.37231988,0.94988465,0.54035723,0.8051254,0.48963666,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File2.png,Vrksasana
0.25656492,0.5492403,0.24503718,0.5664818,0.24476872,0.53361547,0.26038003,0.58472013,0.25839788,0.5163828,0.32498562,0.6082685,0.33032483,0.48992693,0.19230902,0.6307689,0.19882934,0.4639748,0.057970565,0.65153134,0.068781905,0.44552064,0.55114484,0.57656103,0.5370996,0.49363506,0.7599539,0.5451211,0.67550415,0.3566054,0.95748395,0.52952707,0.67787665,0.50304353,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File18.png,Vrksasana
0.09027633,0.5346122,0.07633214,0.55406266,0.076513976,0.5140526,0.09991111,0.57934386,0.100095205,0.49227294,0.2054806,0.6181958,0.21034597,0.44137293,0.3024029,0.6879281,0.33034799,0.3785697,0.25935754,0.55865973,0.26052058,0.49233037,0.48194128,0.578,0.46763906,0.46732438,0.6961701,0.5557829,0.606297,0.28922057,0.94132936,0.525586,0.60278314,0.5031495,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File24.png,Vrksasana
0.25274014,0.43862265,0.2405501,0.45744678,0.2375778,0.42830747,0.26191396,0.4790113,0.253729,0.41675466,0.32917678,0.5005009,0.33176255,0.3752753,0.20757614,0.53442585,0.19153607,0.3555085,0.077067286,0.5603956,0.09243288,0.36692518,0.55041647,0.48711342,0.5690607,0.400717,0.69154227,0.6362132,0.74637496,0.45442212,0.6668531,0.4955166,0.90815306,0.49472246,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File30.png,Vrksasana
0.2672484,0.55222654,0.25478485,0.5732072,0.25219727,0.53817916,0.2661948,0.59389716,0.2618133,0.51923215,0.32094732,0.6232902,0.35357222,0.475227,0.18371847,0.63918114,0.45306653,0.5081818,0.044334553,0.6230455,0.4353593,0.6256374,0.5651843,0.6081257,0.56012547,0.5087842,0.769842,0.5768757,0.6819934,0.34481078,0.9846145,0.5505327,0.7051806,0.52934474,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File26.png,Vrksasana
0.24102962,0.59024495,0.22632007,0.6080474,0.22698304,0.5730695,0.23702614,0.62573105,0.23741838,0.551443,0.2962459,0.6459955,0.29886562,0.52596253,0.1513969,0.65100074,0.16680264,0.5220728,0.055428587,0.6084597,0.058262274,0.5707998,0.5466785,0.6222756,0.5323304,0.52806824,0.7488061,0.56733394,0.63878304,0.35753787,0.9287679,0.5430204,0.6280336,0.53417623,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File32.png,Vrksasana
0.09071787,0.5898317,0.07019639,0.60741687,0.07148257,0.57199126,0.07788427,0.62506676,0.08091109,0.5424821,0.17283785,0.67476034,0.17431156,0.49020684,0.33138993,0.7181124,0.3456069,0.44548523,0.3001329,0.61869675,0.30044436,0.51027477,0.4477223,0.61813486,0.43606198,0.5128727,0.7185062,0.59206134,0.56191087,0.2930305,0.95125854,0.5826226,0.59538054,0.5579355,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File1.png,Vrksasana
0.26500416,0.54469967,0.24861865,0.5657779,0.24680059,0.5290097,0.25481775,0.5824828,0.24958771,0.5051708,0.32406828,0.6018065,0.31568444,0.48056802,0.2052062,0.64889574,0.19877997,0.450463,0.09165898,0.5684731,0.08924577,0.5313592,0.55665857,0.5475986,0.5340897,0.46359205,0.7717013,0.5328071,0.57574266,0.3447559,0.9760102,0.51119286,0.69207066,0.45954943,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File33.png,Vrksasana
0.27866486,0.5115809,0.25928202,0.5346801,0.25742978,0.49341094,0.26300782,0.5606423,0.2554692,0.4727494,0.32634228,0.5885044,0.31828064,0.4389276,0.19473228,0.6024482,0.20305777,0.43330616,0.0831727,0.5508385,0.08253749,0.50288725,0.56938004,0.5374216,0.55220425,0.43808055,0.7810208,0.5000411,0.72470486,0.405374,0.92213506,0.49275145,0.7969474,0.4987876,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File27.png,Vrksasana
0.085133016,0.5325295,0.0662489,0.5527897,0.066644564,0.51105326,0.08150388,0.57078487,0.08362495,0.4890474,0.18847011,0.6222633,0.18664639,0.43380684,0.33260524,0.6920291,0.33068603,0.37711665,0.3029238,0.5784801,0.29886585,0.5058366,0.47394967,0.56422067,0.46447647,0.46315116,0.70232165,0.5524353,0.62364495,0.28801066,0.91629326,0.5263395,0.5619948,0.4975896,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File23.png,Vrksasana
0.24189931,0.54208946,0.23098135,0.5576507,0.22909361,0.5281439,0.25286278,0.57671463,0.2504526,0.50818264,0.32365012,0.59877443,0.31940067,0.47867084,0.20537546,0.63769007,0.19830887,0.43840122,0.08721374,0.63751984,0.08923745,0.44275305,0.5570849,0.55750954,0.54595906,0.489102,0.7643435,0.54411304,0.645822,0.34828648,0.91645354,0.5180231,0.64309454,0.4942567,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File37.png,Vrksasana
0.07751741,0.42665237,0.06267628,0.44761485,0.061691668,0.41033575,0.08419654,0.4711773,0.08213496,0.38843107,0.18779181,0.5254195,0.18384352,0.32655776,0.34520048,0.5648366,0.34713504,0.2714709,0.26980025,0.45522425,0.27922928,0.39173663,0.4628398,0.4941406,0.48330617,0.39228582,0.51820195,0.70173097,0.7317289,0.43266213,0.5867079,0.47018218,0.94712913,0.46003526,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File5.png,Vrksasana
0.098221734,0.4534839,0.08243444,0.47596404,0.08243485,0.43316275,0.105597585,0.49864018,0.10118128,0.41104946,0.19433308,0.5453567,0.20155737,0.35991973,0.32669443,0.61235213,0.331494,0.29062533,0.31224817,0.48466933,0.31410065,0.43664616,0.48067153,0.51898533,0.49060267,0.41490132,0.65049326,0.6926526,0.73051894,0.44360492,0.6117349,0.4970634,0.9366162,0.477789,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File4.png,Vrksasana
0.08874311,0.43765208,0.07246981,0.4539619,0.06962785,0.41866118,0.09520541,0.47474998,0.090882674,0.3934176,0.19296864,0.517847,0.18984573,0.34203643,0.35980463,0.5561869,0.35184225,0.28072202,0.30007446,0.46038193,0.30282563,0.40044242,0.4567504,0.49750578,0.46616775,0.39198822,0.5995286,0.68609345,0.70737356,0.42466804,0.56650805,0.47362798,0.933263,0.4444204,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File36.png,Vrksasana
0.17355894,0.5117175,0.16598648,0.5289229,0.16883168,0.49608263,0.20074317,0.54830307,0.20632248,0.47469145,0.27728888,0.5831938,0.28643775,0.451521,0.15069115,0.6262816,0.15469548,0.39719087,0.0707142,0.53226674,0.07022695,0.49223933,0.5285965,0.56260824,0.5226288,0.46967775,0.76748323,0.54792523,0.6701581,0.34232327,0.9596561,0.5147144,0.69843554,0.48992223,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File22.png,Vrksasana
0.2509306,0.4253587,0.23745856,0.44027686,0.23885065,0.40557516,0.25280702,0.4603057,0.25554383,0.38978428,0.3214434,0.49016446,0.32649064,0.35731146,0.19034371,0.49684346,0.1868937,0.3555885,0.08798143,0.4376826,0.08982336,0.39711022,0.57271457,0.49813193,0.58561015,0.4043511,0.6806674,0.6442107,0.78386974,0.44809192,0.6525749,0.48446593,0.9741623,0.46960163,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File34.png,Vrksasana
0.10490798,0.53137815,0.08556842,0.5495119,0.08618955,0.5090274,0.101882,0.57118416,0.10570195,0.4875943,0.20415175,0.6276818,0.21058232,0.43460518,0.37208587,0.6413574,0.3768934,0.42545718,0.28247374,0.55676484,0.28189665,0.5056135,0.4970177,0.5784006,0.49124104,0.46835947,0.71810025,0.53862864,0.6993668,0.3526265,0.92836463,0.50265044,0.60217917,0.515538,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File20.png,Vrksasana
0.12198293,0.4856373,0.09748801,0.5106107,0.09455904,0.4612909,0.1091903,0.5421014,0.10768803,0.4296691,0.24374449,0.6282871,0.25726843,0.36083123,0.44053328,0.68148565,0.4566219,0.3059623,0.39714652,0.5309001,0.40075418,0.45410818,0.5679116,0.5490587,0.5643145,0.4038028,0.84718406,0.51643574,0.8586334,0.35757312,0.6930915,0.5197717,0.6947815,0.5223094,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File6.png,Vrksasana
0.27341172,0.42799455,0.2572443,0.4451143,0.25668573,0.410848,0.26369616,0.4639642,0.2674647,0.39146835,0.31847453,0.48306912,0.32412946,0.36561358,0.20820239,0.48467156,0.19569284,0.37047753,0.094782345,0.4516759,0.09119186,0.41046056,0.55301327,0.48168856,0.5653182,0.39320964,0.6757318,0.61632407,0.74935454,0.4127527,0.64056826,0.46360275,0.91329813,0.4530143,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File7.png,Vrksasana
0.10725476,0.5326382,0.087441765,0.55421525,0.087487034,0.51080817,0.10343443,0.57379824,0.10598807,0.4861014,0.19995332,0.62545323,0.20668495,0.43130487,0.3645481,0.6568101,0.3744797,0.4094696,0.28718096,0.5616235,0.29317546,0.50165427,0.49563703,0.58441436,0.48654708,0.4677803,0.7241797,0.5371139,0.6896086,0.35023528,0.92600244,0.5002138,0.6050383,0.50501513,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File21.png,Vrksasana
0.23555267,0.4167297,0.2183979,0.40101773,0.21971977,0.4262763,0.23199531,0.3773873,0.23137522,0.44622636,0.31172752,0.34437093,0.30613142,0.4749335,0.17598721,0.34508324,0.17133123,0.47246486,0.064089835,0.40390068,0.06768573,0.4268785,0.5545541,0.39236253,0.5385735,0.4819554,0.74860036,0.4151671,0.6174029,0.632941,0.95692414,0.4438575,0.65324384,0.49578306,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File35.png,Vrksasana
0.2466569,0.5570144,0.2302241,0.57753193,0.23235822,0.53800434,0.2368267,0.5988492,0.23876463,0.517543,0.30444366,0.61908484,0.30486438,0.49662077,0.16748774,0.64341366,0.17549339,0.46856534,0.06712192,0.57932293,0.07260327,0.53775644,0.5447607,0.58449894,0.53866637,0.4990868,0.7321591,0.5916078,0.66820854,0.37057966,0.9362008,0.5686549,0.7431142,0.5450489,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File10.png,Vrksasana
0.24675888,0.4401328,0.23066202,0.45446438,0.23337299,0.42212042,0.24419253,0.47542247,0.24740504,0.40928417,0.30781454,0.4930384,0.3127882,0.37295362,0.18462488,0.53108734,0.17309348,0.3709335,0.08673927,0.46188194,0.080605984,0.43565258,0.5508081,0.470396,0.55785215,0.38737857,0.6658401,0.6197744,0.75546503,0.3919937,0.6559984,0.46052808,0.93460625,0.41414517,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File38.png,Vrksasana
0.2382767,0.4153844,0.22374085,0.43410885,0.22118545,0.4011472,0.23859422,0.45540175,0.23280208,0.38068086,0.29172018,0.47510362,0.3005677,0.3517735,0.18885009,0.46903604,0.1759696,0.3755712,0.064753644,0.44324517,0.064870074,0.4065349,0.5251862,0.46826267,0.5425781,0.37819383,0.6320729,0.62840927,0.7551362,0.41313562,0.6330193,0.46379894,0.93037075,0.4413556,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File39.png,Vrksasana
0.013201508,0.5638355,-0.005666552,0.6075237,-0.0071728406,0.53787315,-0.0026961751,0.634039,-0.0066065807,0.50981486,0.07551082,0.7118937,0.064135335,0.4291802,0.29174837,0.7862997,0.28396222,0.36194038,0.22437897,0.610147,0.23201707,0.5268251,0.47789532,0.6237853,0.44541654,0.46573162,0.7900803,0.586374,0.57736474,0.21370497,0.9860765,0.53403896,0.6339766,0.51379186,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File11.png,Vrksasana
0.10967495,0.502703,0.08492475,0.5187461,0.088814035,0.48028478,0.10124424,0.54823476,0.11181602,0.45953512,0.20142192,0.60879546,0.21055493,0.4202958,0.3155871,0.7024345,0.3253305,0.32311678,0.43070936,0.65679646,0.44170624,0.37774274,0.49762553,0.559396,0.47999728,0.4468976,0.72496486,0.5098932,0.610252,0.27944577,0.9144329,0.49387562,0.5944296,0.47205895,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File13.png,Vrksasana
0.100622445,0.5380039,0.08271422,0.5588991,0.08359514,0.51517886,0.102174014,0.581812,0.105578184,0.49428758,0.21543694,0.6290138,0.21546873,0.45218557,0.3328472,0.7035279,0.34307718,0.36887774,0.3264025,0.5648202,0.31702527,0.49751908,0.4965012,0.58948785,0.4837198,0.47592336,0.734055,0.5655866,0.6347745,0.29789895,0.94432783,0.52615905,0.60550094,0.4944315,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File9.png,Vrksasana
0.25751233,0.41512853,0.24347113,0.4277403,0.24514237,0.39810646,0.2578131,0.4517086,0.2637049,0.38334987,0.32021943,0.46989036,0.3316551,0.36318934,0.19320868,0.47360834,0.18481593,0.35071763,0.081443295,0.43565643,0.088502556,0.37501526,0.5459842,0.47850737,0.5624092,0.40213522,0.6354709,0.6345801,0.7545931,0.42447114,0.65216535,0.4675244,0.93187773,0.4408383,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File8.png,Vrksasana
0.110519975,0.5563801,0.089291334,0.57697976,0.091008455,0.53411627,0.101096,0.59939003,0.10347813,0.51618516,0.2153582,0.64898187,0.20645784,0.46757418,0.35877,0.66800594,0.35519695,0.4434212,0.28892085,0.6168203,0.2795282,0.53687316,0.48919195,0.6062893,0.47563773,0.4956351,0.7112527,0.56917864,0.61625135,0.33530387,0.9155192,0.5381685,0.57180834,0.53047496,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File12.png,Vrksasana
0.2404691,0.5750632,0.22539836,0.5884769,0.2276169,0.5605348,0.2416374,0.6085633,0.24148206,0.5502471,0.30845082,0.6382705,0.30769017,0.52832687,0.17268907,0.6284917,0.19115615,0.52436626,0.083612144,0.5925617,0.0838701,0.55550116,0.5532105,0.5977808,0.5363046,0.5119761,0.7438532,0.58191276,0.6492912,0.3821345,0.9396411,0.5597069,0.6379444,0.54623604,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File16.png,Vrksasana
0.07944261,0.43400997,0.026071649,0.5199636,0.02476984,0.41006935,0.027187347,0.59493375,0.026336592,0.37758487,0.17403573,0.67290753,0.1426822,0.31678414,0.4442525,0.6666397,0.44742507,0.25435162,0.5504644,0.5637929,0.47475213,0.31257236,0.6361462,0.60481936,0.6406326,0.3784858,0.8864021,0.56934804,0.86637044,0.38652807,0.9770771,0.48244345,0.9741379,0.4026594,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File63.jpeg,Vrksasana
0.23661426,0.4233498,0.22485775,0.44047767,0.22621803,0.40630424,0.24299276,0.46241957,0.24453948,0.39033985,0.3099913,0.4870084,0.31169206,0.35676372,0.18927203,0.5342914,0.17551467,0.33464205,0.09459623,0.4497773,0.089119725,0.41140053,0.5377752,0.48587355,0.5549078,0.40250158,0.6633401,0.6315793,0.7613348,0.42489514,0.6309696,0.47509798,0.91576666,0.44804665,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File17.png,Vrksasana
0.08883898,0.5055372,0.07239703,0.5224637,0.072631106,0.48574972,0.08956339,0.5482567,0.0951073,0.46395028,0.20188217,0.6066227,0.20702505,0.41022858,0.36515746,0.6314752,0.37072504,0.39952803,0.27146614,0.538723,0.2721117,0.4744551,0.48441726,0.5717098,0.48180115,0.46610826,0.7101952,0.5341947,0.70811415,0.3771785,0.9302132,0.51653445,0.58932817,0.5205699,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File29.png,Vrksasana
0.029551957,0.5807117,0.01012736,0.60226446,0.007703974,0.5653759,0.02163979,0.63549507,0.016414985,0.5611031,0.13374647,0.68399227,0.12740451,0.51464236,0.27978668,0.7045569,0.27551997,0.44088262,0.23242186,0.58752346,0.23247981,0.5176004,0.4288404,0.63150585,0.40805668,0.53094655,0.65737474,0.5904545,0.51419556,0.34171137,0.8995969,0.57514316,0.5280635,0.5444615,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File15.png,Vrksasana
0.122697674,0.56548274,0.10467606,0.5847105,0.10317549,0.5494623,0.11615869,0.5963602,0.11138438,0.5179366,0.22513223,0.6365558,0.2151339,0.4643082,0.3778435,0.6648107,0.3646747,0.45755684,0.27566084,0.59248143,0.26617968,0.54400164,0.48425052,0.58890986,0.47778806,0.48658368,0.71016234,0.5538173,0.577873,0.31086767,0.94021046,0.51337546,0.5953038,0.5225841,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File14.png,Vrksasana
0.071657084,0.52508,0.058622908,0.5444814,0.058994718,0.5063404,0.08492495,0.56751823,0.09094614,0.48288918,0.19467565,0.61860925,0.19920705,0.43681166,0.32954907,0.70052254,0.3406393,0.37201306,0.2985652,0.5715158,0.29504266,0.49151132,0.46657038,0.57753164,0.45123753,0.4653829,0.7083363,0.53054476,0.5621191,0.30346227,0.939799,0.4860451,0.7132067,0.460062,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File28.png,Vrksasana
0.2832749,0.4817657,0.2676503,0.5014848,0.26692343,0.46721727,0.27827525,0.5237762,0.27320725,0.45194328,0.33101618,0.5507289,0.32273299,0.4210571,0.21139102,0.5303653,0.21642564,0.45748577,0.11380753,0.5155276,0.11333059,0.49526888,0.56305474,0.53493977,0.56544006,0.44469035,0.7124943,0.6569569,0.7570991,0.451493,0.7032572,0.5129581,0.910347,0.47883254,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File64.jpeg,Vrksasana
0.23977745,0.44420087,0.22531432,0.4581935,0.22393738,0.42842835,0.24052672,0.46849084,0.23914956,0.40636963,0.30677795,0.4863271,0.31339037,0.3735567,0.188411,0.53619885,0.1729976,0.34028625,0.09275084,0.46322715,0.08861607,0.42213178,0.5369665,0.47253057,0.54260355,0.39735776,0.57995135,0.637838,0.7502675,0.4276155,0.5904667,0.627765,0.93414736,0.45345342,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File58.png,Vrksasana
0.22517732,0.44387186,0.2119708,0.45922634,0.21575215,0.42492446,0.23006627,0.48105168,0.23876911,0.40677354,0.29307944,0.50157225,0.30391926,0.3811737,0.18014413,0.5465083,0.1769877,0.3346295,0.07142371,0.46667966,0.075405896,0.42033732,0.5384965,0.48478228,0.5439592,0.39252383,0.63505733,0.65283465,0.75266474,0.42235893,0.7028507,0.49198562,0.9441098,0.45245337,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File59.png,Vrksasana
0.230402,0.5482466,0.22070166,0.53755593,0.22033064,0.56199384,0.2296327,0.52105725,0.23114091,0.58484495,0.30013973,0.48166537,0.30632687,0.61963016,0.17060576,0.44904944,0.17493057,0.6556154,0.09629379,0.5370118,0.08973947,0.5628132,0.5202247,0.49258015,0.53282946,0.57461447,0.7145752,0.3507511,0.74537444,0.5448793,0.6413542,0.48958832,0.9438782,0.5167514,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File49.png,Vrksasana
0.21134931,0.54181516,0.1972088,0.5627578,0.19572662,0.52591354,0.22075832,0.58268213,0.21673253,0.50802195,0.2878146,0.6056932,0.29400736,0.48603183,0.17744957,0.64732563,0.17371151,0.43684638,0.09070514,0.57661015,0.07869233,0.5198376,0.5387126,0.5658263,0.5291287,0.48515832,0.767132,0.5533325,0.6447466,0.34427452,0.9314817,0.52022487,0.68131876,0.50201565,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File61.png,Vrksasana
0.10074436,0.54763573,0.08308654,0.5691641,0.08050001,0.53115416,0.09360399,0.5949669,0.09188214,0.50491375,0.2021972,0.6439975,0.19387703,0.44543743,0.3482728,0.6732344,0.3359306,0.42225343,0.23632726,0.5681649,0.23629156,0.51554596,0.4910643,0.58793354,0.47789067,0.47407573,0.7210412,0.563213,0.59963995,0.3030716,0.92316806,0.5230636,0.57133543,0.51606655,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File60.png,Vrksasana
0.26186243,0.5568817,0.24831188,0.5709238,0.2481429,0.54075485,0.2575226,0.5865132,0.2608695,0.5229862,0.31334555,0.6144691,0.32330284,0.5087805,0.18685743,0.6209807,0.2002751,0.49070892,0.0906282,0.5655702,0.09291692,0.5234858,0.55836695,0.6124214,0.545838,0.5252892,0.76773447,0.6032991,0.64978445,0.36591583,0.9300442,0.5670678,0.6791858,0.5281783,/Users/pallavisumakurmala/Downloads/archive/Vrksasana/File48.png,Vrksasana
